ID,Reference,Deal date,Status,Product,Provider,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected collection days,Expected total,Provisions,Expected till date,Collection days so far,Collected till date,Collected till date by owner,Expected IRR,Actual IRR,Actual IRR for owner,VAT on purchased assets,VAT on fees,Owner,Released from,FundStatus,AccountManager,SalesManager,Expected in 30 days,Expected in 60 days,Expected in 90 days,Expected in 120 days,Expected in 150 days,Expected in 180 days,Expected in 210 days,Expected in 240 days,Expected in 270 days,Expected in 300 days,Expected in 330 days,Expected in 360 days,Expected in 390 days,Actual in 30 days,Actual in 60 days,Actual in 90 days,Actual in 120 days,Actual in 150 days,Actual in 180 days,Actual in 210 days,Actual in 240 days,Actual in 270 days,Actual in 300 days,Actual in 330 days,Actual in 360 days,Actual in 390 days
62231ce1e8ea4771ace88a3f,2203/000043/ALOLAMA-BARSHA/0001,05 Mar 2022,Completed,claim,ALOLAMA-BARSHA,SULTAN AL OLAMA GROUP,245503.44,0.05,233228.27,233228.27,12275.17,325,0,0,0,0,233228.27,244231.21,1272.23,245503.44,0,77,240755.69,4747.75,240755.69,143,245503.44,245503.44,0.16,0.14,0.14,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,69178.85,135103.29,180840.67,206899.1,228699.5,240572.65,240653.67,240716.68,240755.69,240755.69,240755.69,240755.69,240755.69,30160.9,30160.9,30160.9,30160.9,128487.39,208340.14,245503.44,245503.44,245503.44,245503.44,245503.44,245503.44,245503.44
62231d0ae8ea4771ace8977c,2203/000044/ALOLAMA-ETIHAD/0001,05 Mar 2022,Completed,claim,ALOLAMA-ETIHAD,SULTAN AL OLAMA GROUP,613613.6,0.05,582932.92,582932.92,30680.68,1190,0,13000,0,0,569932.92,606545.61,7067.99,613613.6,0,77,601746.56,11867.04,601746.56,104,613613.6,613613.6,0.16,0.2,0.2,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,172597.11,337416.53,451905.96,517148.09,571673.73,601294.76,601494.73,601650.27,601746.56,601746.56,601746.56,601746.56,601746.56,76602.5,95332.8,268849.44,462735.21,463156.41,572773.28,613397.6,613397.6,613397.6,613613.6,613613.6,613613.6,613613.6
6228384f2a8800bf978408a9,2203/000045/TRANSFORM/0003,09 Mar 2022,Completed,claim,TRANSFORM,TRANSFORM,179832.01,0.08,166299.5,0,13532.51,529,166299.5,0,0,0,0,151464.92,28367.09,179832.01,0,71,175252.18,4579.83,175252.18,71,179832.01,179832.01,0.32,0.38,0.38,0,0,KKTL,KKTL,Completed,Sami Herbawi,Said A S,71410.09,117401.19,135447.49,148963.98,165805.12,175252.18,175252.18,175252.18,175252.18,175252.18,175252.18,175252.18,175252.18,72420.75,72420.75,80389.31,121861.8,156828.4,156828.4,173724.96,173724.96,179832.01,179832.01,179832.01,179832.01,179832.01
622af5386b79a0080f7a81ab,2203/000046/LIFEWORKS/0009,11 Mar 2022,Completed,claim,LIFEWORKS,LIFEWORKS,51247.52,0.07,47491.32,0,3756.2,78,47491.32,0,0,0,0,48940.5,2307.02,51247.52,0,69,49864.82,1382.7,49864.82,78,51247.52,51247.52,0.3,0.42,0.42,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,20978.28,34832.51,40652.28,43300.76,46334.99,49179.91,49626.58,49754.97,49800.74,49843,49853.16,49864.82,49864.82,568,6303.3,35086.63,50641.92,50641.92,50641.92,51247.52,51247.52,51247.52,51247.52,51247.52,51247.52,51247.52
6232c129cef80b982583fa58,2203/000047/ALYAMAMAH/0003,17 Mar 2022,Completed,claim,ALYAMAMAH,AL YAMAMAH GROUP,7319.46,0.1,6587.51,0,731.95,272,6587.51,0,0,0,0,4751.35,2568.11,7319.46,0,102,7032.8,286.66,7032.8,304,7319.46,7319.46,0.27,0.13,0.13,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1806.99,3189.9,4218.64,4707.07,5610.05,6614.36,6720.78,6800.51,6851.58,6897.19,6958.36,7032.78,7032.78,265,265,285,285,285,285,285,285,285,285,7319.46,7319.46,7319.46
6232c151cef80b9825840ae4,2203/000048/ZFFRULLA/0003,17 Mar 2022,Completed,claim,ZFFRULLA,AL YAMAMAH GROUP,5422.73,0.1,4880.46,1649.75,542.27,179,4880.46,0,0,0,0,4982.92,439.81,5422.73,0,97,5205.73,217,5205.73,116,5422.73,5422.73,0.28,0.42,0.42,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1573.8,2710.07,3351.93,3579.88,4181.12,4908.24,4962.51,5014.55,5058.66,5099.8,5149.84,5205.73,5205.73,2521.22,2772.62,2802.62,3083.88,3083.88,3257.62,3785.45,3785.45,4339.31,5222.38,5422.73,5422.73,5422.73
6232c17ccef80b9825841669,2203/000049/ALBANNA/0003,17 Mar 2022,Completed,claim,ALBANNA,AL YAMAMAH GROUP,10139.24,0.1,9125.32,0,1013.92,243,9125.32,0,0,0,0,9337.5,801.74,10139.24,0,103,9781.57,357.67,9781.57,51,10139.24,10139.24,0.28,0.39,0.39,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1973.4,3914.96,5534.85,6555.19,7964.36,9307.31,9552.44,9684.08,9733.03,9750.31,9764.41,9781.57,9781.57,8964.24,8964.24,8964.24,-1914.04,3005.88,8964.24,9024.24,9024.24,9024.24,9909.24,10139.24,10139.24,10139.24
6232c1a2cef80b9825842430,2203/000050/RAHMANIAH/0002,17 Mar 2022,Completed,claim,RAHMANIAH,AL YAMAMAH GROUP,5447.9,0.1,4903.11,0,544.79,101,4903.11,0,0,0,0,0,5447.9,5447.9,0,103,5259.95,187.95,5259.95,321,5447.9,5447.9,0.29,0.13,0.13,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1003.5,2049.5,2940.78,3525.88,4300.03,5016.43,5158.62,5231.62,5255.59,5259.95,5259.95,5259.95,5259.95,0,0,0,0,0,0,0,0,0,0,5447.9,5447.9,5447.9
62332015cef80b982584fd00,2203/000051/ALAFDAL/0011,17 Mar 2022,Completed,claim,ALAFDAL,ALAFDAL,36797.52,0.09,33663.77,6970.69,3133.75,278,0,0,0,0,33663.77,35930.24,867.28,36797.52,0,87,35633.46,1164.06,35633.46,66,36797.52,36797.52,0.27,0.31,14.82,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,10343.55,20790.66,25164.44,27779.88,30849.13,34114.51,34456.04,34718.14,34946.05,35169.13,35393.97,35633.46,35633.46,19917.61,19917.61,21933.49,21933.49,31192.72,31192.72,31192.72,31192.72,31192.72,31192.72,31192.72,31192.72,36737.52
623866aecef80b98258633e9,2203/000052/LIFEWORKS/0010,21 Mar 2022,Completed,claim,LIFEWORKS,LIFEWORKS,19384.16,0.1,17454.89,0,1929.27,27,17454.89,0,0,0,0,19229.1,155.06,19384.16,0,71,18904.52,479.64,18904.52,76,19384.16,19384.16,0.52,0.66,0.66,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,6656.21,13393.53,15304.49,16393.11,17615.22,18459.17,18746.24,18838.11,18865.8,18890.74,18898.01,18904.51,18904.51,1520,6850,10593.6,19384.16,19384.16,19384.16,19384.16,19384.16,19384.16,19384.16,19384.16,19384.16,19384.16
6241a5cb50ff034227848674,2203/000053/LIFEWORKS/0011,28 Mar 2022,Completed,claim,LIFEWORKS,LIFEWORKS,44909.58,0.1,40514.22,0,4395.36,66,40514.22,0,0,0,0,44382.06,527.52,44909.58,0,73,43823.97,1085.61,43823.97,68,44909.58,44909.58,0.49,0.68,0.68,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,16344.78,29281.59,34595.36,37607.76,40585.27,42585.89,43336.41,43573.17,43699.57,43770.55,43807.17,43823.97,43823.97,4529,13640.3,39874.58,44909.58,44909.58,44909.58,44909.58,44909.58,44909.58,44909.58,44909.58,44909.58,44909.58
6242aeff50ff03422784a3cc,2203/000054/INFINTI/0002,29 Mar 2022,Completed,claim,INFINTI,INFINTI,151840.39,0.07,141970.76,0,9869.63,1405,141970.76,0,0,0,0,132253.49,19586.9,151840.39,0,64,148185.33,3655.06,148185.33,80,151840.39,151840.39,0.28,0.36,9.41,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,52695.07,111421.98,131542.64,135776.9,143581.25,148102.42,148164.59,148185.32,148185.32,148185.32,148185.32,148185.32,148185.32,30089.07,45925.21,49804.28,141389.52,150615.8,150615.8,151325.54,151325.54,151620.71,151620.71,151840.39,151840.39,151840.39
624438b8f49783f14cb77fcc,2203/000055/TAHYA/0001,30 Mar 2022,Completed,claim,TAHYA,TAHYA,941245,0.14,809470.7,809470.7,131774.3,2106,0,15000,0,0,794470.7,906350,34895,941245,0,274,922420.1,18824.9,922420.1,158,941245,941245,0.19,0.42,0.42,0,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,0,0,0,0,0,0,0,0,0,922420.1,922420.1,922420.1,922420.1,0,121346,121346,121346,121346,941245,941245,941245,941245,941245,941245,941245,941245
62459f6450ff03422787b5c2,2203/000056/ZNEEM-NEEMGRAND/0001,31 Mar 2022,Completed,claim,ZNEEM-NEEMGRAND,ZNEEM PHARMACIES,87409.5,0.06,82164.93,82164.93,5244.57,169,0,13000,0,0,69164.93,86342.54,1066.96,87409.5,0,88,85206.89,2202.61,85206.89,97,87409.5,87409.5,0.16,0.26,0.26,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,21383.42,46678.1,60874.27,66451.49,78100.24,80046.98,82019.93,83033.52,83531.55,84289.63,85129.91,85206.88,85206.88,0,3848.14,60153.18,60153.18,71309.27,87409.5,87409.5,87409.5,87409.5,87409.5,87409.5,87409.5,87409.5
62459f9550ff03422787c01d,2203/000057/ZNEEM-BAITALNEEM/0001,31 Mar 2022,Completed,claim,ZNEEM-BAITALNEEM,ZNEEM PHARMACIES,20404.71,0.06,19180.43,19180.43,1224.28,12,0,0,0,0,19180.43,20404.57,0.14,20404.71,0,86,19900.99,503.72,19900.99,159,20404.71,20404.71,0.17,0.15,0.15,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,4831.55,11003.84,14663.75,15931.9,18590.69,18957.81,19307.23,19503.49,19599.58,19734.21,19877.47,19900.99,19900.99,0,0,0,0,0,20404.71,20404.71,20404.71,20404.71,20404.71,20404.71,20404.71,20404.71
62459fbe50ff03422787c165,2203/000058/ZNEEM-ZAHARAT/0001,31 Mar 2022,Completed,claim,ZNEEM-ZAHARAT,ZNEEM PHARMACIES,71340.79,0.06,67060.34,67060.34,4280.45,114,0,0,0,0,67060.34,71340.72,0.07,71340.79,0,68,69803.18,1537.61,69803.18,154,71340.79,71340.79,0.24,0.16,0.16,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,26410.15,47289.02,59131.43,62086.58,68584.48,68982.68,69206.7,69454.9,69574.02,69663.15,69714.73,69803.18,69803.18,0,5921.87,10398.48,10398.48,17743.27,71340.79,71340.79,71340.79,71340.79,71340.79,71340.79,71340.79,71340.79
62459fed50ff03422787c88e,2203/000059/ZNEEM-NEEM/0001,31 Mar 2022,Completed,claim,ZNEEM-NEEM,ZNEEM PHARMACIES,50078.58,0.06,47073.87,47073.86,3004.71,535,0,0,0,0,47073.87,49960.1,118.48,50078.58,0,79,48907.34,1171.24,48907.34,143,50078.58,50078.58,0.19,0.17,0.17,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,11589.25,27908.79,38647.7,41527.13,47593.87,48014.58,48224.84,48502.01,48631.5,48719.29,48765.36,48907.33,48907.33,0,0,13764.8,13764.8,15668.92,50078.58,50078.58,50078.58,50078.58,50078.58,50078.58,50078.58,50078.58
6245a01d50ff03422787eebd,2203/000060/ZNEEM-LIWAN/0001,31 Mar 2022,Completed,claim,ZNEEM-LIWAN,ZNEEM PHARMACIES,21784.37,0.06,20477.31,20477.31,1307.06,67,0,0,0,0,20477.31,21784.04,0.33,21784.37,0,83,21256.41,527.96,21256.41,110,21784.37,21784.37,0.18,0.23,5.16,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,5115.57,11902.93,16095.08,17408.36,20180.72,20491.27,20759.41,20932.15,21016.13,21120.12,21223.41,21256.41,21256.41,0,4418.99,10816.54,10816.54,10816.54,21784.37,21784.37,21784.37,21784.37,21784.37,21784.37,21784.37,21784.37
6245a03750ff03422787f2f0,2203/000061/ZNEEM-ZAMAN/0001,31 Mar 2022,Completed,claim,ZNEEM-ZAMAN,ZNEEM PHARMACIES,1466.42,0.06,1378.43,1378.43,87.99,16,0,0,0,0,1378.43,1358.11,108.31,1466.42,0,78,1431.96,34.46,1431.96,175,1466.42,1466.42,0.2,0.14,0.14,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,339.48,820.03,1135.31,1218.75,1398.39,1409.53,1415.4,1422.44,1425.81,1428.16,1429.33,1431.97,1431.97,0,0,0,0,0,1466.42,1466.42,1466.42,1466.42,1466.42,1466.42,1466.42,1466.42
6245b382ca13666893b208c3,2203/000062/ALOLAMA-BARSHA/0002,31 Mar 2022,Completed,claim,ALOLAMA-BARSHA,SULTAN AL OLAMA GROUP,83692.04,0.05,79507.44,79507.44,4184.6,115,0,0,0,0,79507.44,81026.84,2665.2,83692.04,0,88,82068.42,1623.62,82068.42,112,83692.04,83692.04,0.14,0.18,0.18,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,12034.92,36891.46,55178.17,66150.2,78268.81,82068.43,82068.43,82068.43,82068.43,82068.43,82068.43,82068.43,82068.43,2550,2550,2550,54892.91,66078.11,83109.04,83692.04,83692.04,83692.04,83692.04,83692.04,83692.04,83692.04
6245b3acca13666893b20d5c,2203/000063/ALOLAMA-ETIHAD/0002,31 Mar 2022,Completed,claim,ALOLAMA-ETIHAD,SULTAN AL OLAMA GROUP,262525.64,0.05,249399.36,249399.36,13126.28,502,0,0,0,0,249399.36,260380.3,2145.34,262525.64,0,88,257432.66,5092.98,257432.66,62,262525.64,262525.64,0.14,0.36,0.36,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,37751.19,115721.3,173083.16,207500.28,245513.99,257432.66,257432.66,257432.66,257432.66,257432.66,257432.66,257432.66,257432.66,19305.27,228219.63,228219.63,234251.35,244267.75,260912.64,262164.64,262164.64,262164.64,262164.64,262164.64,262164.64,262164.64
6245b88bca13666893b23d1d,2203/000064/OPENMINDS/0004,31 Mar 2022,Completed,claim,OPENMINDS,OPENMINDS,353494.83,0.06,332285.14,0,21209.69,476,332285.14,0,0,0,0,347617.33,5877.5,353494.83,0,71,344459.51,9035.32,344459.51,52,353494.83,353494.83,0.21,0.56,0.56,0,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,137807.71,246767.55,279940.61,290461.64,313793.59,330224.69,337740.29,342630.38,343598.6,343693.83,344036.66,344459.49,344459.49,65565.28,271285.63,341086.27,342447.07,344403.07,346127.07,348185.07,350597.07,352586.19,353494.83,353494.83,353494.83,353494.83
624adac550ff03422789bf74,2204/000065/VASAN/0001,04 Apr 2022,Completed,claim,VASAN,VASAN GROUP,136873.2,0.07,127976.44,127976.45,8896.76,248,0,5000,0,0,122976.44,133360.14,3513.06,136873.2,0,84,134032.08,2841.12,134032.08,147,136873.2,136873.2,0.21,0.18,0.15,423.66,238.1,KKTL,KKTL,Completed,Sami Herbawi,Said A S,47809.46,86580.66,100896.93,108109.87,114857.52,120550.86,125572.15,129782.25,132381.1,133866.07,134032.09,134032.09,134032.09,0,19238.43,49990.14,97133.15,110859.56,110979.56,111669.56,111669.56,111669.56,111669.56,111821.56,123771.73,123771.73
624d73980c78aa81a8cd8a90,2204/000066/INFINTI/0003,06 Apr 2022,Completed,claim,INFINTI,INFINTI,53252.34,0.06,49790.94,359.13,3461.4,435,19790.94,0,0,0,30000,45974.41,7277.93,53252.34,0,68,51888.08,1364.26,51888.08,51,53252.34,53252.34,0.23,0.52,0.52,164.83,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,16862.14,36626.65,44679.25,46691.04,49590.53,51664.73,51702.39,51753.42,51812.33,51881.46,51884.47,51888.08,51888.08,24059.5,32937.92,32937.92,47508.32,52305.78,52305.78,53127.78,53127.78,53127.78,53127.78,53127.78,53127.78,53127.78
624ea1440c78aa81a8cdfc61,2204/000067/LIFEWORKS/0012,07 Apr 2022,Completed,claim,LIFEWORKS,LIFEWORKS,21501.29,0.1,19339.21,0,2162.08,31,19339.21,0,0,0,0,20650.5,850.79,21501.29,0,84,20983.83,517.46,20983.83,71,21501.29,21501.29,0.4,0.68,0.68,102.96,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,7022.91,11983.07,14961.81,16824.19,18683.73,19776.3,20348.41,20593.59,20778.21,20894.66,20952.15,20983.84,20983.84,1177,2818.3,19487.29,21501.29,21501.29,21501.29,21501.29,21501.29,21501.29,21501.29,21501.29,21501.29,21501.29
624ecf145687e9b514234a96,2204/000069/ALOLAMA-ICP/0001,07 Apr 2022,Completed,claim,ALOLAMA-ICP,SULTAN AL OLAMA GROUP,7068.8,0.05,6715.36,6715.36,353.44,10,0,0,0,0,6715.36,7068.8,0,7068.8,0,85,6930.85,137.95,6930.85,161,7068.8,7068.8,0.13,0.12,0.12,16.83,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,1305.16,3358.16,4785.62,5711.36,6600.85,6918.48,6922.88,6926.63,6929.94,6930.85,6930.85,6930.85,6930.85,364,364,364,364,364,7068.8,7068.8,7068.8,7068.8,7068.8,7068.8,7068.8,7068.8
624ecf2d5687e9b514234b15,2204/000071/ALOLAMA/0001,07 Apr 2022,Completed,claim,ALOLAMA,SULTAN AL OLAMA GROUP,45318.4,0.05,43052.48,43052.48,2265.92,60,0,0,0,0,43052.48,45318.4,0,45318.4,0,79,44441.12,877.28,44441.12,95,45318.4,45318.4,0.15,0.19,0.19,107.9,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,13399.9,25544.08,32213.41,36350.92,41112.72,44281.11,44359.98,44402.17,44436.63,44441.12,44441.12,44441.12,44441.12,14041.4,14041.4,14041.4,14041.4,35592.14,44392.4,44392.4,45318.4,45318.4,45318.4,45318.4,45318.4,45318.4
624ecf3e5687e9b514234dc4,2204/000072/ALOLAMA-SZR/0001,07 Apr 2022,Completed,claim,ALOLAMA-SZR,SULTAN AL OLAMA GROUP,20711.97,0.05,19676.37,19676.37,1035.6,30,0,0,0,0,19676.37,20711.97,0,20711.97,0,81,20310.18,401.79,20310.18,124,20711.97,20711.97,0.14,0.15,0.15,49.31,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,5438.71,11121.14,14519.47,16668.26,18987.88,20257.06,20283.14,20297.18,20308.66,20310.19,20310.19,20310.19,20310.19,4517.7,4517.7,4517.7,4517.7,4517.7,20061.27,20061.27,20232.27,20711.97,20711.97,20711.97,20711.97,20711.97
624ecff45687e9b514234f29,2204/000068/ALOLAMA-ETIHAD/0003,07 Apr 2022,Completed,claim,ALOLAMA-ETIHAD,SULTAN AL OLAMA GROUP,110278.22,0.05,104764.31,9152.97,5513.91,231,0,0,0,0,104764.31,107703.32,2574.9,110278.22,0,74,108156.92,2121.3,108156.92,29,110278.22,110278.22,0.16,0.53,0.53,262.57,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,44188.59,71546.99,81785.44,87419.07,96492.81,107374.91,107753.9,107961.94,108132.82,108156.91,108156.91,108156.91,108156.91,65477.4,98306.22,98306.22,98306.22,101310.22,103369.42,105626.62,107588.62,110278.22,110278.22,110278.22,110278.22,110278.22
624ed0305687e9b514235a2c,2204/000070/ALOLAMA-BARSHA/0003,07 Apr 2022,Completed,claim,ALOLAMA-BARSHA,SULTAN AL OLAMA GROUP,50431.62,0.05,47910.04,4177.11,2521.58,76,0,0,0,0,47910.04,50431.62,0,50431.62,0,79,49454.06,977.56,49454.06,83,50431.62,50431.62,0.14,0.22,0.22,120.08,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,14752.79,28353.77,35751.99,40303.9,45504.96,49202.73,49314.74,49384.41,49443.07,49454.06,49454.06,49454.06,49454.06,17500.56,17500.56,17500.56,41280.26,41280.26,48857.72,48857.72,50096.62,50431.62,50431.62,50431.62,50431.62,50431.62
6257db7165d4eb3fa475e82e,2204/000073/LIFEWORKS/0013,14 Apr 2022,Completed,claim,LIFEWORKS,LIFEWORKS,31546.77,0.1,28413.69,0,3133.08,45,28414,0,0,0,-0.31,31469.5,77.27,31546.77,0,80,30779.89,766.88,30779.89,73,31546.77,31546.77,0.41,0.65,0.65,149.19,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,10734.13,18297.34,22250.4,25079.77,27919.24,29602.54,30276.66,30501.26,30637.81,30717.12,30759.66,30779.88,30779.88,0,2043.9,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77,31546.77
6257f57465d4eb3fa475edde,2204/000074/SYMBIOSIS/0001,14 Apr 2022,Completed,claim,SYMBIOSIS,SYMBIOSIS,121584.07,0.07,113073.19,113073.19,8510.88,206,0,4500,0,0,108573.19,102232.79,19351.28,121584.07,0,63,118860.59,2723.48,118860.59,62,121584.07,121584.07,0.31,0.5,0.5,405.28,214.29,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,52135.25,92039.14,104465.03,108440.83,114167.44,116745.03,117036.83,117535.32,117997.34,118252.67,118641.74,118860.59,118860.59,3342.26,91373.4,115549.67,115549.67,116160.27,117960.27,117960.27,118967.68,121584.07,121584.07,121584.07,121584.07,121584.07
625930aa73db6c518e53b48a,2204/000075/ALAFDAL/0012,15 Apr 2022,Completed,claim,ALAFDAL,ALAFDAL,35773.35,0.08,32910.06,0,2863.29,220,32910,0,0,0,0.06,35032.91,740.44,35773.35,0,74,34828.56,944.79,34828.56,81,35773.35,35773.35,0.3,0.16,0.12,136.35,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,10538.07,22907.84,28083.96,30098.69,32274.22,34267.81,34525.76,34690.25,34780.29,34794.91,34807.66,34828.56,34828.56,19677.71,19677.71,19677.71,20139.31,20139.31,20710.75,20758.75,23990.67,23990.67,23990.67,23990.67,35773.35,35773.35
625d263173db6c518e5485cb,2204/000076/TRANSFORM/0004,18 Apr 2022,Completed,claim,TRANSFORM,TRANSFORM,117218.97,0.07,108550.62,0,8668.35,300,108551,0,0,0,-0.38,107581.03,9637.94,117218.97,0,69,114395.07,2823.9,114395.07,-47,117218.97,117218.97,0.3,0.43,0.43,412.78,0,KKTL,KKTL,Completed,Sami Herbawi,Said A S,53252.34,78481.37,88252.9,95650.18,107486.67,114395.06,114395.06,114395.06,114395.06,114395.06,114395.06,114395.06,114395.06,106892.33,106892.33,106892.33,106892.33,109752.87,117011.37,117011.37,117218.97,117218.97,117218.97,117218.97,117218.97,117218.97
625d3c5873db6c518e54bb24,2204/000077/SYMBIOSIS/0002,18 Apr 2022,Completed,claim,SYMBIOSIS,SYMBIOSIS,201571.76,0.06,188482.15,188482.15,13089.61,630,15293,4500,0,0,168689.15,195848.56,5723.2,201571.76,0,62,197266.32,4305.44,197266.32,83,201571.76,201571.76,0.28,0.32,0.32,623.31,214.29,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,71878.89,154007.52,177433.65,185116.86,191938.62,195376.08,196481.27,196870.86,197266.32,197266.32,197266.32,197266.32,197266.32,11950.74,57223.8,121569.62,191633.62,199281.76,200121.76,200121.76,200121.76,201571.76,201571.76,201571.76,201571.76,201571.76
626a4a5b8346cf6ac75f97dd,2204/000078/ALYAMAMAH/0004,28 Apr 2022,Completed,claim,ALYAMAMAH,AL YAMAMAH GROUP,5098.88,0.09,4629.76,1397.5,469.12,155,3410,0,0,0,1219.76,3196.52,1902.36,5098.88,0,92,4926.8,172.08,4926.8,170,5098.88,5098.88,0.26,0.2,0.2,22.34,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1233.6,2505.75,3272.84,3592.77,4222.32,4762.35,4817.64,4856.35,4879.06,4902.61,4915.84,4926.82,4926.82,950.3,1917.82,1917.82,1917.82,1917.82,1917.82,1917.82,1917.82,1917.82,5098.88,5098.88,5098.88,5098.88
626a4a7f8346cf6ac75fa153,2204/000079/ZFFRULLA/0004,28 Apr 2022,Completed,claim,ZFFRULLA,AL YAMAMAH GROUP,3085.14,0.09,2796.47,0,288.67,109,0,0,0,0,2796.47,2961.71,123.43,3085.14,0,94,2978.18,106.96,2978.18,-16,3085.14,3085.14,0.26,1.42,1.42,13.75,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,639.02,1475.71,2023.23,2193.52,2569.04,2881.25,2896.02,2913.92,2932.21,2952.09,2965.35,2978.18,2978.18,2928.94,2968.14,2968.14,2968.14,2968.14,2968.14,2968.14,3017.14,3017.14,3085.14,3085.14,3085.14,3085.14
626a4ad68346cf6ac75fafaf,2204/000080/ALBANNA/0004,28 Apr 2022,Completed,claim,ALBANNA,AL YAMAMAH GROUP,6742.02,0.09,6101.53,0,640.49,168,0,0,0,0,6101.53,3946.34,2795.68,6742.02,0,97,6523.28,218.74,6523.28,85,6742.02,6742.02,0.26,0.22,0.22,30.5,0,KKTL,KKTL,Completed,Sami Herbawi,Muhammad Adnan,1432.13,2885.22,3971.07,4608.88,5547.61,6312.81,6433.5,6485.34,6504.5,6513.18,6518.18,6523.28,6523.28,3540.98,3540.98,3540.98,3540.98,3540.98,3540.98,3540.98,4280.58,4280.58,6742.02,6742.02,6742.02,6742.02
626b8f4965a4f642e25453e0,2204/000081/TRANSFORM/0005,29 Apr 2022,Completed,claim,TRANSFORM,TRANSFORM,94259.04,0.07,87941.28,0,6317.76,229,87941,0,0,0,0.28,69186,25073.04,94259.04,0,64,92077.26,2181.78,92077.26,-1,94259.04,94259.04,0.27,0.34,0.34,300.85,0,KKTL,KKTL,Completed,Sami Herbawi,Said A S,44335.81,65012.99,76290.94,81053.29,88311.64,92077.27,92077.27,92077.27,92077.27,92077.27,92077.27,92077.27,92077.27,68315.87,68315.87,68315.87,70445.17,70445.17,93999.04,93999.04,94259.04,94259.04,94259.04,94259.04,94259.04,94259.04
627a0f896f463a58c09526f3,2205/000082/ALOLAMA-ETIHAD/0004,10 May 2022,Completed,claim,ALOLAMA-ETIHAD,SULTAN AL OLAMA GROUP,325737.59,0.05,309450.71,41178.89,16286.88,685,0,0,0,0,309450.71,323065.71,2671.88,325737.59,0,90,319440.89,6296.7,319440.89,45,325737.59,325737.59,0.13,0.28,0.28,775.57,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,80621.3,166085.08,216472.21,244404.27,281832.88,310201.44,312188.89,313969.31,315644.08,317160.54,318372.37,319440.9,319440.9,96305.55,201840.53,259233.76,287187.06,321813.19,321813.19,323169.19,323991.59,323991.59,323991.59,323991.59,324201.59,324201.59
627a0f966f463a58c0954627,2205/000083/ALOLAMA-ICP/0002,10 May 2022,Completed,claim,ALOLAMA-ICP,SULTAN AL OLAMA GROUP,17483.36,0.05,16609.19,9806.99,874.17,24,0,0,0,0,16609.19,12743.36,4740,17483.36,0,118,17146.19,337.17,17146.19,170,17483.36,17483.36,0.1,0.11,0.1,41.63,0,KKTL,KKTL,Completed,Sami Herbawi,Ashly Jacob,3096.67,6805.23,9279.62,10640.27,12293.89,15058.07,15476.8,15868.74,16243.6,16603.67,16892.06,17146.19,17146.19,2808,2808,2808,2808,12743.36,12743.36,12743.36,12743.36,12743.36,12743.36,12743.36,17483.36,17483.36
